balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count,plan_player_relativePlaytime_totalmonth,plan_player_relativePlaytime_weekmonth,plan_player_relativePlaytime_dayweek,balance_change,lw_rev_total_change,lw_rev_phase_change,leaderboard_position_chems_all_change,leaderboard_position_chems_week_change,leaderboard_position_police_all_change,leaderboard_position_police_week_change,chemrank_change,policerank_change,donorrank_change,goldrank_change,churn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,0.0,0.0,0.0,0.0,0.0,350866.0,350866.0,350866.0,0.0,0.0,332642.0,Town,523511.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1385832.19,1970580.0,1238777.0,105.0,14.0,0.0,0.0,3910, 135, 648, 29, 4, 0, 148, 299, 1674, 0, 677, 53, 176, 365, 211, 0, 0, 0, 32,22.0,0.0,0.0,1.0,125.0,1288783254.0,1133579708.0,272208984.0,31938350.0,806368881.0,743280.0,Underworld-B,85140.0,1466.0,1.136914541522474,0.24013219545034412,0.11733025681474202,175600.95999999996,0.0,0.0,39.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0
37000.0,0.0,0.0,0.0,0.0,0.0,0.0,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2,3.0,0.0,0.0,0.0,0.0,1233973.0,49968.0,49968.0,0.0,0.0,49968.0,Town,639540.0,6.0,24.69526496958053,1.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
780880.14,0.0,0.0,80.0,0.0,0.0,0.0,6743, 345, 0, 124, 83, 0, 510, 966, 1953, 0, 1273, 567, 766, 920, 203, 1, 0, 1, 717,11.0,0.0,5.0,0.0,0.0,682665428.0,469503.0,0.0,0.0,96722049.0,273262.0,Underworld-A,1571891.0,1326.0,1454.0171798689253,0.0,0.0,690542.9999999999,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,246648.0,246648.0,0.0,0.0,0.0,246648.0,Spawn,1338851.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,102527.0,102527.0,102527.0,0.0,0.0,102527.0,Spawn,472871.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,39750.0,39750.0,39750.0,0.0,0.0,39750.0,Spawn,626640.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
80387069.27,15131754.0,6354152.0,56.0,0.0,0.0,0.0,4032, 559, 128, 155, 47, 0, 144, 615, 985, 67, 616, 50, 332, 333, 666, 0, 0, 0, 0,12.0,0.0,0.0,1.0,7.0,2754460394.0,879735096.0,0.0,0.0,2135931633.0,3119229.0,Underworld-A,1040471.0,2312.0,3.131011149292605,0.0,0.0,5273586.039999992,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
38581.15,0.0,0.0,692.0,0.0,0.0,0.0,250, 13, 0, 0, 0, 0, 9, 0, 107, 0, 115, 0, 0, 57, 3, 0, 0, 0, 3,3.0,0.0,0.0,0.0,0.0,14744874.0,433921.0,0.0,0.0,1188930.0,418946.0,Town,983171.0,22.0,33.98054945485469,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
24377.9,0.0,0.0,428.0,0.0,0.0,0.0,14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 7, 0, 0, 0, 0, 0,6.0,0.0,0.0,0.0,0.0,5603122.0,10545.0,10545.0,0.0,0.0,10545.0,Spawn,474611.0,11.0,531.3534376481745,1.0,0.0,735.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
25000.0,0.0,0.0,0.0,0.0,0.0,0.0,3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,0.0,0.0,0.0,0.0,6.0,626291.0,626291.0,0.0,0.0,0.0,84518.0,Spawn,1347311.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34156.64,0.0,0.0,742.0,0.0,0.0,0.0,121, 7, 0, 0, 0, 0, 14, 0, 30, 0, 56, 0, 0, 28, 7, 0, 0, 0, 7,2.0,0.0,0.0,0.0,0.0,8614271.0,8614271.0,0.0,0.0,194405.0,1159220.0,Town,720611.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24697.0,24697.0,0.0,0.0,0.0,5065.0,Spawn,1482911.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1192601.21,0.0,0.0,191.0,7.0,0.0,0.0,1004, 125, 0, 11, 5, 0, 38, 59, 249, 0, 218, 1, 30, 109, 287, 0, 0, 1, 10,11.0,0.0,0.0,0.0,98.0,122163502.0,122163502.0,50570731.0,17557040.0,2309171.0,2192519.0,Town,101760.0,177.0,1.0,0.4139594082690917,0.3471778962419982,1005628.6799999999,0.0,0.0,166.0,37.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,17505.0,17505.0,0.0,0.0,0.0,17505.0,Spawn,849551.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,49657.0,49657.0,49657.0,0.0,0.0,49657.0,Spawn,635220.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1556501.6,0.0,0.0,0.0,0.0,0.0,0.0,3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,832848.0,60551.0,60551.0,0.0,0.0,60551.0,Spawn,556751.0,3.0,13.754487952304668,1.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
603183.81,0.0,0.0,161.0,0.0,0.0,0.0,1116, 41, 0, 0, 13, 0, 0, 1, 925, 0, 122, 8, 4, 65, 6, 0, 0, 0, 0,11.0,0.0,0.0,0.0,0.0,306258309.0,20741.0,0.0,0.0,130929793.0,20741.0,Town,1726211.0,511.0,14765.841039487006,0.0,0.0,83295.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,7661.0,7661.0,0.0,0.0,0.0,7661.0,Spawn,895571.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36854.35,3286842.0,442829.0,38.0,0.0,0.0,0.0,4688, 296, 0, 0, 35, 0, 84, 240, 3830, 0, 168, 0, 120, 84, 33, 0, 0, 2, 0,143.0,0.0,3.0,0.0,7.0,926006646.0,7323221.0,0.0,0.0,225453565.0,35923.0,Underworld-B,1415891.0,2653.0,126.44799958925178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29047.42,0.0,0.0,589.0,0.0,0.0,0.0,141, 21, 0, 0, 0, 0, 7, 0, 9, 0, 75, 1, 0, 38, 18, 0, 0, 0, 10,2.0,0.0,0.0,0.0,1.0,6728314.0,6728314.0,0.0,0.0,0.0,1170434.0,Town,1282751.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34897.03,0.0,0.0,870.0,0.0,0.0,0.0,76, 0, 0, 0, 0, 0, 2, 0, 11, 0, 57, 1, 0, 29, 5, 0, 0, 0, 0,3.0,0.0,0.0,0.0,6.0,5333868.0,5333868.0,0.0,0.0,1068393.0,809786.0,Town,1068251.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
277499.54,0.0,0.0,415.0,0.0,0.0,0.0,748, 55, 0, 0, 8, 0, 27, 0, 196, 0, 310, 16, 8, 163, 125, 4, 0, 0, 7,7.0,0.0,0.0,0.0,6.0,120636974.0,120636974.0,0.0,0.0,40865666.0,9187513.0,Town,1242371.0,68.0,1.0,0.0,0.0,24850.01000000001,0.0,0.0,13.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
521680.99,0.0,0.0,337.0,0.0,0.0,0.0,1201, 6, 0, 0, 0, 0, 44, 18, 840, 0, 233, 0, 9, 116, 14, 0, 0, 0, 46,7.0,0.0,4.0,0.0,0.0,106547916.0,106547916.0,0.0,0.0,6511084.0,2443367.0,Underworld-A,1633031.0,169.0,1.0,0.0,0.0,3285.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2057700.82,0.0,0.0,117.0,6.0,0.0,0.0,1497, 124, 43, 5, 9, 0, 109, 156, 209, 0, 510, 2, 79, 256, 296, 0, 0, 1, 33,12.0,0.0,0.0,0.0,49.0,186559119.0,186559134.0,83910740.0,23306755.0,14430852.0,47925.0,Spawn,82680.0,312.0,0.9999999195965393,0.44978092576265927,0.27775651841468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,10842.0,10842.0,10842.0,0.0,0.0,10842.0,Spawn,545891.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
593172.49,0.0,0.0,609.0,0.0,0.0,0.0,232, 72, 0, 0, 7, 0, 0, 0, 109, 0, 22, 22, 11, 22, 0, 0, 0, 0, 0,6.0,0.0,4.0,0.0,0.0,261283738.0,22167823.0,1526311.0,0.0,210215377.0,1526311.0,Town,505751.0,86.0,11.786621446769942,0.06885254361693523,0.0,4500.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,138882.0,138882.0,0.0,0.0,0.0,138882.0,Spawn,1200971.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6694.98,0.0,0.0,444.0,0.0,0.0,0.0,195, 15, 0, 0, 0, 0, 4, 0, 1, 0, 115, 1, 0, 58, 58, 0, 0, 0, 1,5.0,0.0,0.0,0.0,0.0,10080325.0,10080325.0,0.0,0.0,450000.0,1804891.0,Spawn,623351.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
186730.81,0.0,0.0,219.0,0.0,0.0,0.0,960, 18, 0, 0, 0, 0, 18, 0, 527, 0, 279, 21, 10, 150, 97, 0, 0, 0, 0,9.0,0.0,2.0,0.0,0.0,89475972.0,89475972.0,0.0,0.0,13579140.0,230895.0,Underworld-B,1162391.0,258.0,1.0,0.0,0.0,184868.63,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,5.0,1216509.0,1216509.0,0.0,0.0,0.0,532892.0,Spawn,835811.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,18629.0,18629.0,0.0,0.0,0.0,18629.0,Spawn,1145651.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,24380.0,24380.0,24380.0,0.0,0.0,24380.0,Spawn,631140.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
150805.77,0.0,0.0,640.0,0.0,0.0,0.0,425, 56, 0, 9, 26, 0, 76, 0, 49, 0, 169, 1, 0, 85, 34, 0, 0, 0, 5,5.0,0.0,0.0,0.0,3.0,54888327.0,54888327.0,54888327.0,28645833.0,1227162.0,8272486.0,Town,135300.0,61.0,1.0,1.0,0.5218929882851048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,553601.0,509458.0,0.0,0.0,0.0,509458.0,Spawn,973871.0,6.0,1.0866469856200118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3886.49,0.0,0.0,758.0,0.0,0.0,0.0,77, 2, 0, 0, 0, 0, 28, 0, 24, 0, 23, 0, 0, 11, 0, 0, 0, 0, 0,4.0,0.0,0.0,0.0,7.0,8976142.0,8361349.0,0.0,0.0,3030534.0,1599726.0,Spawn,1315631.0,15.0,1.0735279677956273,0.0,0.0,2385.0,0.0,0.0,42.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59371.3,0.0,0.0,638.0,20.0,0.0,0.0,127, 6, 0, 0, 0, 0, 18, 0, 78, 0, 3, 0, 0, 1, 14, 0, 0, 0, 8,7.0,0.0,0.0,0.0,7.0,68662063.0,68662063.0,66796588.0,7870791.0,33429626.0,2307842.0,Town,88860.0,65.0,1.0,0.9728310668440009,0.11783223119120995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
9200.0,0.0,0.0,0.0,0.0,0.0,0.0,18, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 2, 0,0.0,0.0,0.0,0.0,0.0,1915052.0,1915052.0,1915052.0,0.0,0.0,1915052.0,Spawn,619080.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1166933.81,432900.0,328900.0,522.0,0.0,0.0,0.0,578, 96, 0, 0, 0, 0, 13, 68, 173, 0, 92, 17, 42, 54, 116, 0, 0, 1, 2,3.0,0.0,0.0,0.0,0.0,376866472.0,12086452.0,1785552.0,0.0,65527426.0,831305.0,Spawn,606900.0,366.0,31.18090172368202,0.14773169164946007,0.0,495000.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8044.74,0.0,0.0,567.0,0.0,0.0,0.0,649, 154, 0, 0, 56, 0, 48, 1, 98, 0, 190, 2, 1, 96, 30, 0, 0, 0, 70,0.0,0.0,0.0,0.0,5.0,73319636.0,73319636.0,17502335.0,5457893.0,13967184.0,119071.0,Town,97980.0,86.0,1.0,0.23871279175472174,0.31183799190222333,86570.04,0.0,0.0,79.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,45081.0,45081.0,0.0,0.0,0.0,45081.0,Spawn,1422731.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,34512.0,34512.0,0.0,0.0,0.0,20219.0,Town,1469951.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,6939.0,6939.0,0.0,0.0,0.0,6939.0,Spawn,1405091.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44666.82,0.0,0.0,690.0,0.0,0.0,0.0,67, 0, 0, 1, 1, 0, 0, 0, 21, 0, 43, 1, 0, 22, 0, 0, 0, 0, 0,4.0,0.0,0.0,0.0,7.0,6473855.0,6473855.0,0.0,0.0,0.0,87625.0,Underworld-B,777011.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
447003.93,95938.0,95938.0,84.0,0.0,0.0,0.0,4018, 285, 68, 12, 113, 0, 106, 156, 1848, 0, 891, 64, 110, 477, 436, 0, 0, 39, 0,45.0,0.0,0.0,1.0,54.0,3206055674.0,203356599.0,200264661.0,54357978.0,2683078337.0,1023392.0,Underworld-A,112860.0,1406.0,15.765682991187319,0.9847954872612715,0.2714307043917249,161969.66999999998,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,17570.0,17570.0,0.0,0.0,0.0,17570.0,Spawn,856511.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
14500.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,500324.0,7145.0,0.0,0.0,253944.0,7145.0,Spawn,1680431.0,2.0,70.02435269419175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2397891.53,0.0,0.0,67.0,0.0,0.0,0.0,2937, 195, 146, 0, 33, 0, 187, 0, 1003, 0, 904, 99, 49, 501, 245, 0, 0, 1, 124,35.0,0.0,0.0,0.0,88.0,390200833.0,390200833.0,135196662.0,4902000.0,65264289.0,783945.0,Underworld-A,151380.0,1433.0,1.0,0.3464796857571035,0.036258291643324746,1168882.5100000002,0.0,0.0,87.0,11.0,0.0,0.0,26.0,0.0,0.0,0.0,3.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,1009420.0,1009420.0,1009420.0,30928.0,0.0,30928.0,Spawn,128520.0,2.0,1.0,1.0,0.03063937706801926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3767.0,3767.0,0.0,0.0,0.0,3767.0,Spawn,1469831.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,1167099.0,1167099.0,0.0,0.0,0.0,1167099.0,Spawn,1238771.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44581243.59,2876393.0,2440366.0,55.0,0.0,0.0,0.0,7724, 237, 0, 88, 190, 0, 386, 1229, 2002, 0, 1861, 1288, 1258, 1574, 350, 0, 0, 11, 82,91.0,0.0,1.0,0.0,49.0,1454528591.0,384536618.0,6378141.0,2146154.0,168320878.0,2146154.0,Underworld-B,115380.0,3684.0,3.782548976909138,0.016586563415398842,0.3364858193006395,20958813.310000002,0.0,0.0,0.0,43.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,551905.0,551905.0,0.0,0.0,0.0,551905.0,Spawn,1256351.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,108957.0,108957.0,108957.0,0.0,0.0,108957.0,Spawn,637020.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,96318.0,96318.0,0.0,0.0,0.0,96318.0,Spawn,975971.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7794973.75,1150848.0,1150848.0,11.0,0.0,0.0,0.0,7973, 1181, 0, 108, 24, 0, 393, 1264, 2243, 289, 1501, 65, 664, 783, 903, 0, 1, 1, 0,143.0,0.0,4.0,0.0,0.0,2074563414.0,16899920.0,1646194.0,1646194.0,706166164.0,1012000.0,Underworld-B,91860.0,2758.0,122.75581269023759,0.09740839009888805,1.0,898871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36043.11,16509.0,16509.0,615.0,0.0,0.0,0.0,13, 0, 0, 0, 0, 0, 5, 7, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,3329393.0,3329393.0,285175.0,0.0,0.0,133080.0,Underworld-B,630720.0,14.0,1.0,0.08565375129941104,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,219053.0,219053.0,0.0,0.0,0.0,44397.0,Spawn,892151.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4000.0,0.0,0.0,0.0,0.0,0.0,0.0,5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,1357035.0,170971.0,170971.0,0.0,0.0,170971.0,Spawn,543611.0,15.0,7.937223271782934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,111920.0,111920.0,0.0,0.0,0.0,39815.0,Spawn,745151.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1189801.04,92000.0,0.0,403.0,0.0,0.0,0.0,428, 151, 0, 0, 17, 0, 1, 0, 161, 0, 48, 1, 0, 24, 46, 0, 0, 2, 1,7.0,0.0,0.0,0.0,14.0,67416418.0,18327285.0,0.0,0.0,1145949.0,86470.0,Town,724811.0,83.0,3.678472725229078,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
11157.0,0.0,0.0,0.0,0.0,0.0,0.0,31, 1, 0, 0, 0, 0, 3, 0, 2, 0, 25, 0, 0, 12, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,3648204.0,121752.0,121752.0,0.0,0.0,5208.0,Town,623880.0,13.0,29.964222353636902,1.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
